,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
9855,1376106840,GNG2094,NY,PAS,06/25/2015,71,SDN,CHEVR,P,41876,47480,45097,20160310,121.0,121,121,951407,0121,0,0139A,,R,O,63,ORANGE AVE,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0.0,2001,-,0,,,,,,,,,,,,,
9856,1376106851,GHF4326,NY,PAS,06/27/2015,70,SUBN,HONDA,X,0,40404,40404,20150621,121.0,121,121,951407,0121,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
9857,1376106863,M65DJC,NJ,PAS,07/07/2015,40,SDN,VOLKS,P,0,0,0,0,171.0,171,125,951907,0125,0,0355A,,R,,,C/O ELSON CT,ADA DR,0,408,J7,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,4,,,,,,,,,,,,,
9858,1376106875,GJH4773,NY,PAS,07/09/2015,74,SDN,MAZDA,P,51735,39010,28167,20160330,171.0,171,121,951961,0121,0,1200A,,R,O,602,TRAVIS AVE,,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,,,,,,,,,
9859,1376107776,GWR5466,NY,PAS,06/21/2015,67,SUBN,FORD,P,56240,48622,15150,20170511,121.0,121,121,950976,0121,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
9860,1376107788,GPY9394,NY,PAS,06/13/2015,46,SDN,DODGE,P,0,0,0,20170205,121.0,121,121,950976,0121,0,0518A,,R,F,57,BIIRCH ROAD,,0,408,D3,,BBBBBBB,ALL,ALL,GY,0.0,2010,-,0,,,,,,,,,,,,,
9861,1376108150,GBV3833,NY,PAS,07/08/2015,98,SDN,HONDA,P,29945,48550,55100,20160821,121.0,121,121,937897,0121,0,0510P,,R,F,179,GOWER ST,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,2012,-,0,,,,,,,,,,,,,
9862,1376108203,GKL5772,NY,PAS,06/11/2015,98,SUBN,HONDA,P,0,0,0,20151104,121.0,121,121,953535,0121,0,1220A,,R,F,69,MCREIGH AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0.0,2011,-,0,,,,,,,,,,,,,
9863,1376108800,N241RA,NY,PAS,06/11/2015,98,SDN,MITSU,P,47890,44750,51450,20170109,121.0,121,121,922115,0121,0,1246P,,R,F,35,SIGNS RD,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,1999,-,0,,,,,,,,,,,,,
9864,1376108823,GJH3915,NY,PAS,06/22/2015,74,SDN,MAZDA,P,17260,40630,25908,0,121.0,121,121,922115,0121,0,0754A,,R,F,10,BAILEY PL,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,,,,,,,,,
9865,1377500068,GNW7313,NY,PAS,06/16/2015,98,,MITSU,P,28890,21040,21140,20160417,102.0,102,102,951684,0102,0,0435A,,Q,F,117-01,ATLANTIC AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,,,,,,,,,
9866,1377500070,GVB6312,NY,PAS,06/22/2015,98,SDN,NISSA,P,21540,18940,19340,20170201,102.0,102,102,951684,0102,0,0135A,,Q,F,97-34,123 ST,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2001,-,0,,,,,,,,,,,,,
9867,1377500081,T671963C,NY,PAS,06/30/2015,98,SUBN,TOYOT,P,21590,51090,18040,20160430,102.0,102,102,951684,0102,0,0429A,,Q,F,87-63,124 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,,,,,,,,,
9868,1377500100,TNK288,NJ,PAS,07/06/2015,78,DELV,INTER,P,0,0,0,0,102.0,102,102,951684,0102,0,1231A,,Q,,,N/E/C/O 127 ST,ATLANTIC AVE,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,,,,,,,,,
9869,1377500159,U306675,IN,PAS,07/06/2015,78,DELV,INTER,P,0,0,0,0,102.0,102,102,951684,0102,0,0105A,,Q,F,,N/E/C/O ATLANTIC AVE,125 ST,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,,,,,,,,,
9870,1377500299,JRN1569,PA,PAS,06/21/2015,98,SDN,NISSA,P,18190,16290,16590,0,102.0,102,102,916326,0102,0,0145A,,Q,F,78-13,90 RD,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0.0,0,-,0,,,,,,,,,,,,,
9871,1377500317,GTE7039,NY,PAS,06/28/2015,98,SUBN,TOYOT,P,18790,22040,22120,20160804,102.0,102,102,916326,0102,0,0656A,,Q,F,132-04,95 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WHT,0.0,2014,-,0,,,,,,,,,,,,,
9872,1377500342,P339975,IA,PAS,06/29/2015,78,TAXI,WABAS,P,0,0,0,0,102.0,102,102,916326,0102,0,1225A,,Q,,,N/E ATLANTIC AVE,125 ST,0,408,K6,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,,,,,,,,,
9873,1377500457,GWK6551,NY,PAS,06/18/2015,19,SDN,BMW,P,51090,17340,17540,20170329,102.0,102,102,952686,0102,0,0703P,,Q,F,8545,JAMAICA AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2011,-,0,,,,,,,,,,,,,
9874,1377500494,WSS3450,VA,PAS,07/07/2015,98,SDN,BMW,P,16740,40404,40404,20160531,102.0,102,102,952685,0102,0,0744P,,Q,F,45-12,81 STREET,,0,408,J3,,BBBBBBB,ALL,ALL,GOLD,0.0,0,-,0,,,,,,,,,,,,,
9875,1377500690,YTJ62G,NJ,PAS,06/24/2015,91,SDN,,P,0,0,0,0,102.0,102,102,928963,0102,0,0238P,,Q,,,NE 104 ST,CO ATLANTIC AVE,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,,,,,,,,,
9876,1377501279,GER4191,NY,PAS,06/28/2015,40,SDN,HONDA,P,16590,18290,28890,20120203,102.0,102,102,948920,0102,0,1217A,,Q,O,91-44,80 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,0,-,0,,,,,,,,,,,,,
9877,1377501280,T666582C,NY,OMT,06/28/2015,14,SDN,TOYOT,P,17340,17940,18040,20160331,102.0,102,102,948920,0102,0,1224A,,Q,O,88-40,85 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,,,,,,,,,
9878,1377501292,GFT7177,NY,PAS,06/28/2015,51,SDN,HONDA,P,17940,16590,17340,20170407,102.0,102,102,948920,0102,0,1231A,,Q,F,80-49,88 RD,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2013,-,0,,,,,,,,,,,,,
9879,1377501309,P48DGP,NJ,PAS,06/28/2015,40,SDN,TOYOT,P,17240,42240,15790,0,102.0,102,102,948920,0102,0,0140A,,Q,F,74-05,85 DR,,0,408,E3,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
9880,1377501449,GTT7249,NY,PAS,06/21/2015,40,SDN,NISSA,P,18040,17990,18090,20161030,108.0,108,102,934145,0102,0,0839A,,Q,O,88-10,89 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,0,-,1,,,,,,,,,,,,,
9881,1377501450,GUX5754,NY,PAS,06/21/2015,98,SDN,CHEVR,P,18090,51090,17790,20161102,102.0,102,102,934145,0102,0,0955A,,Q,F,87-13,89 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0.0,2013,-,0,,,,,,,,,,,,,
9882,1377501462,T644842C,NY,OMT,06/25/2015,98,SDN,HONDA,P,68090,51090,17790,20151231,102.0,102,102,934145,0102,0,0121P,,Q,F,87-15,WOODHAVEN BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,GREEN,0.0,2011,-,0,,,,,,,,,,,,,
9883,1377501474,GJZ1641,NY,PAS,06/26/2015,40,SDN,HONDA,P,16290,18290,60810,20160829,102.0,102,102,934145,0102,0,0745A,,Q,F,91-06,78 ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,,,,,,,,,
9884,1377501668,GXV4420,NY,PAS,06/25/2015,50,S,ACURA,P,21340,18790,0,20170430,102.0,102,102,944794,0102,0,1024A,,Q,,,120 ST,95 AVE,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2007,-,0,,,,,,,,,,,,,
9885,1377502156,PD471M,FL,PAS,06/18/2015,91,SUBN,FORD,P,0,0,0,0,102.0,102,102,950196,0102,0,0340A,,Q,,,C/O 113 STREET,ATLANTIC AVE,0,408,K6,,BBBBBBB,ALL,ALL,GREEN,0.0,0,-,0,,,,,,,,,,,,,
9886,1377502168,PD472M,FL,PAS,06/18/2015,91,SUBN,GMC,P,28890,19740,19940,0,102.0,102,102,950196,0102,0,0340A,,Q,F,104-06,ATLANTIC AVE,,0,408,N1,,BBBBBBB,ALL,ALL,GREEN,0.0,0,-,0,,,,,,,,,,,,,
9887,1377502170,PD472M,FL,PAS,06/18/2015,78,SUBN,GMC,P,28890,19740,19940,0,102.0,102,102,950196,0102,0,0340A,,Q,F,104-06,ATLANTIC AVE,,0,408,N1,,BBBBBBB,ALL,ALL,GREEN,0.0,0,-,0,,,,,,,,,,,,,
9888,1377502247,GTC2438,NY,PAS,06/20/2015,67,SDN,VOLKS,P,0,0,0,20170225,102.0,102,102,946746,0102,0,1110A,,Q,O,,S/W CURAON RD,C/O PARK LANE SOUTH,0,408,F7,,BBBBBBB,ALL,ALL,WH,0.0,2007,-,0,,,,,,,,,,,,,
9889,1377502259,GRR7200,NY,PAS,06/20/2015,17,SDN,ME/BE,P,58490,48240,55690,20160528,102.0,102,102,946746,0102,0,1055A,,Q,F,116-40,PARK LANE SOUTH,,0,408,F7,,BBBBBBB,ALL,ALL,GY,0.0,2004,-,0,,,,,,,,,,,,,
9890,1377502272,GMS1920,NY,PAS,06/22/2015,98,SUBN,KIA,P,56490,21040,51090,20160304,102.0,102,102,946746,0102,0,0855A,,Q,F,117-33,MYRTLE AVE,,0,408,E5,,BBBBBBB,ALL,ALL,GY,0.0,2004,-,0,,,,,,,,,,,,,
9891,1377502521,K84953,CT,COM,06/17/2015,78,DELV,ISUZU,P,18040,16290,16590,0,102.0,102,102,933996,0102,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
9892,1377502533,GST4553,NY,PAS,06/26/2015,98,SUBN,FORD,P,18940,18090,18240,20161027,102.0,102,102,933996,0102,0,0335A,,Q,F,89-19,97 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,1997,-,0,,,,,,,,,,,,,
9893,1377502545,GDH2144,NY,PAS,07/08/2015,98,SUBN,NISSA,P,21940,52090,49690,20161108,102.0,102,102,933996,0102,0,0225A,,Q,F,85-32,131 ST,,0,408,J7,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,,,,,,,,,
9894,1377502648,GXY5880,NY,PAS,06/18/2015,98,SDN,HONDA,X,19590,20640,20740,20170521,102.0,102,102,943382,0102,0,1046A,,Q,F,113-09,103 AVE,,0,408,99,,BBBBBBB,ALL,ALL,BLUE,0.0,2004,-,0,,,,,,,,,,,,,
9895,1377503150,GNX9722,NY,PAS,06/19/2015,71,SDN,HONDA,P,26435,18540,18640,20160326,105.0,105,105,930305,0105,0,0240A,,Q,O,93-17,212 PL,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0.0,2008,-,0,,,,,,,,,,,,,
9896,1377503185,GKJ4758,NY,PAS,06/30/2015,51,SDN,TOYOT,X,49190,19060,26740,20150922,105.0,105,105,930305,0105,0,0330A,,Q,F,216-02,HEMPSTEAD,,0,408,K6,,BBBBBBB,ALL,ALL,BL,0.0,1994,-,0,,,,,,,,,,,,,
9897,1377503598,GVK5009,NY,PAS,07/09/2015,71,SDN,CHRYS,P,27284,44240,17390,20170108,105.0,105,105,947593,0105,0,0215P,,Q,F,85-16,260 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2004,-,0,,,,,,,,,,,,,
9898,1377503604,Y873936,IL,PAS,07/12/2015,19,VAN,TOYOT,P,49690,27235,27240,20160531,105.0,105,105,947593,0105,0,0240P,,Q,F,251-10,HILLSIDE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
9899,1377505121,GJH4953,NY,PAS,06/18/2015,14,SDN,NISSA,P,20520,40404,40404,20150729,105.0,105,105,945805,0105,0,0730P,,Q,O,112-02,112 AVE,,0,408,E5,,BBBBBBB,ALL,ALL,RED,0.0,2013,-,0,,,,,,,,,,,,,
9900,1377505133,GTW4567,NY,PAS,06/26/2015,19,SDN,HONDA,P,51090,26890,26940,20170218,105.0,105,105,945805,0105,0,0810P,,Q,F,221-15,JAMAICA AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,,,,,,,,,,,,,
9901,1377505145,GMV9651,NY,PAS,06/27/2015,40,SDN,BMW,P,0,40404,40404,20160331,105.0,105,105,945805,0105,0,0732P,,Q,F,246-10,FRANCIS LEWIS,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0.0,2008,-,0,,,,,,,,,,,,,
9902,1377505157,GXC1949,NY,PAS,06/27/2015,40,I,CHEVR,P,0,0,0,20170317,105.0,105,105,945805,0105,0,0935P,,Q,F,,C/O 222 ST,LINDEN,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,,,,,,,,,
9903,1377505182,GKR169,NY,PAS,06/26/2015,19,SDN,TOYOT,P,63290,20460,20520,20150930,105.0,105,105,945805,0105,0,1130P,,Q,F,111-34,SPRINGFIELD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,,,,,,,,,
9904,1377507105,M39515,MA,OMT,07/10/2015,78,DELV,MERCU,P,23120,27280,50180,20151231,105.0,105,105,948670,0105,0,0135A,,Q,O,259-01,148 DR,,0,408,C3,,BBBBBBB,ALL,ALL,YELLO,0.0,2012,-,0,,,,,,,,,,,,,
9905,1377507117,XBEH11,NJ,PAS,07/10/2015,78,VAN,FORD,P,0,40404,40404,0,105.0,105,105,948670,0105,0,0330A,,Q,F,142-42,LANEY LN,,0,408,K6,,BBBBBBB,0900P,0500A,RED,0.0,2011,-,0,,,,,,,,,,,,,
9906,1377517597,Y94ENT,NJ,PAS,07/07/2015,19,SUBN,JEEP,P,11710,37240,10495,20160731,33.0,33,33,953797,0033,0,0756A,,NY,F,2304,AMSTERDAM AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,,,,,,,,,
9907,1377517615,GTP7831,NY,PAS,06/16/2015,40,SUBN,CHRYS,P,12010,37290,37310,20161124,33.0,33,33,955060,0033,0,1010P,,NY,F,248,AUDUBON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0.0,2004,-,2,,,,,,,,,,,,,
9908,1377517627,GHM3034,NY,PAS,07/11/2015,40,SDN,VOLKS,P,0,11710,0,20170505,33.0,33,33,955060,0033,0,1125P,,NY,O,,CORNER OF W 174 ST,AMSTERDAM AVE,0,408,F1,,BBBBBBB,ALL,ALL,WJOTE,0.0,2014,-,0,,,,,,,,,,,,,
9909,1377517743,GHJ7176,NY,PAS,07/11/2015,70,SUBN,TOYOT,P,37210,12010,31190,20150709,33.0,33,33,955060,0033,0,0500A,,NY,O,590,W 172,,0,408,D1,,BBBBBBB,ALL,ALL,BLUE,0.0,2013,-,0,,,,,,,,,,,,,
9910,1377522866,GSD2736,NY,PAS,06/25/2015,14,SUBN,LEXUS,X,24890,19430,19450,20160822,25.0,25,162,954520,0162,0,0655P,,NY,F,2060,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0.0,2010,-,0,,,,,,,,,,,,,
9911,1377542506,GDP1624,NY,PAS,06/16/2015,20,SDN,BMW,P,36450,10610,10810,20160404,32.0,32,32,930054,0032,0,0000A,,NY,O,221,W 134TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2008,-,0,,,,,,,,,,,,,
9912,1377542520,GDK6213,NY,PAS,06/16/2015,71,SDN,INFIN,P,36450,10610,10810,20170101,32.0,32,32,930054,0032,0,1100A,,NY,F,204,W 134TH ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,,,,,,,,,
9913,1377542543,GDP1624,NY,PAS,06/16/2015,71,SDN,BMW,P,36450,10610,10810,20160404,,0,32,930054,0032,0,1102A,,NY,O,221,W 134TH ST,,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,,,,,,,,,
9914,1377542555,GDM8316,NY,PAS,06/16/2015,20,VAN,HYUND,P,0,40404,40404,20170121,32.0,32,32,935564,0032,0,1105P,,NY,O,211,WEST 134,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0.0,2007,-,0,,,,,,,,,,,,,
9915,1377542567,GXF7498,NY,PAS,06/16/2015,20,SDN,NISSA,P,36450,10610,10810,20170501,32.0,32,32,938564,0032,0,1106A,,NY,O,211,WEST 134 ST,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2015,-,0,,,,,,,,,,,,,
9916,1377546615,T641980C,NY,OMT,06/28/2015,19,SDN,LINCO,P,36270,10410,24690,20160228,28.0,28,28,952482,0028,0,0307P,,NY,F,31,W 125 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRN,0.0,2008,-,0,,,,,,,,,,,,,
9917,1377546627,GLY3663,NY,PAS,07/09/2015,46,SDN,BMW,P,24690,36010,36030,20160120,28.0,28,28,952482,0028,0,0242P,,NY,F,53,LENOX AVE,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2005,-,0,,,,,,,,,,,,,
9918,1377569214,GWB8353,NY,PAS,06/11/2015,46,SDN,BMW,P,24690,36670,36690,20170130,32.0,32,32,952382,0032,0,0904P,,NY,F,703,LENOX AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0.0,2011,-,0,,,,,,,,,,,,,
9919,1377569238,GFL1972,NY,PAS,06/26/2015,45,SDN,HYUND,P,10810,36450,36470,20170429,32.0,32,32,952382,0032,0,0614P,,NY,F,2522,8TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2013,-,0,,,,,,,,,,,,,
9920,1377570460,GNH2425,NY,PAS,06/21/2015,40,SUBN,FORD,P,10610,36430,36450,20160313,32.0,32,32,945634,0032,0,0745P,,NY,F,2273,7TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,1998,-,2,,,,,,,,,,,,,
9921,1377570472,VFX4150,VA,PAS,06/15/2015,20,SDN,MAZDA,P,36550,10810,19990,20160430,32.0,32,32,945634,0032,0,0215A,,NY,F,310,W 139TH ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,,,,,,,,,,,,,
9922,1377570484,GSX9050,NY,PAS,06/13/2015,19,SDN,LEXUS,X,10810,36670,36690,20160811,32.0,32,37,945634,0037,0,1045P,,NY,F,2730,8TH AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BK,0.0,2011,-,0,,,,,,,,,,,,,
9923,1377570514,GSC9471,NY,PAS,06/24/2015,46,SUBN,ME/BE,P,10610,36710,36730,20160914,32.0,32,32,945634,0032,0,0800P,,NY,F,2542,7TH AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,,,,,,,,,
9924,1377571580,GUZ1080,NY,PAS,06/30/2015,46,SDN,TOYOT,P,36690,10810,13510,20161123,32.0,32,32,941928,0032,0,0130P,,NY,F,301,W 146 ST,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0.0,2015,-,0,,,,,,,,,,,,,
9925,1377573151,GDZ5336,NY,PAS,06/21/2015,46,SDN,SAAB,P,0,40404,40404,20170221,32.0,32,32,946756,0032,0,0757P,,NY,O,380,LENOX,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0.0,2008,-,0,,,,,,,,,,,,,
9926,1377618134,T652083C,NY,PAS,06/17/2015,46,SDN,TOYOT,P,36090,24690,10610,20150930,28.0,28,28,956235,0028,0,0641P,,NY,F,120,W 116TH STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,,,,,,,,,,,,,
9927,1377676614,XAUW49,NJ,PAS,06/18/2015,19,DELV,ISUZU,P,32615,97040,19985,0,1.0,1,406,932227,0406,0,0950A,,NY,F,25,TRINITY PL,,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,,,,,,,,,
9928,1377676626,XAUW49,NJ,PAS,06/18/2015,18,DELV,ISUZU,P,32615,97040,19985,0,1.0,1,406,932227,0406,0,0950A,,NY,F,25,TRINITY PL,,0,408,C3,,YYYYYBB,0700A,1000A,WHT,0.0,0,-,0,,,,,,,,,,,,,
9929,1377689920,JSG6198,PA,PAS,07/07/2015,40,SUBN,VOLVO,P,69330,50930,75130,20151031,73.0,73,73,957202,0073,0,1108A,,K,F,1781,PARK PL,,0,408,99,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,,,,,,,,,
9930,1377689943,GMS3041,NY,PAS,06/08/2015,98,SDN,TOYOT,P,58630,49130,13430,20160316,73.0,73,73,957202,0073,0,1015A,,K,O,6,MARCONI PL,,0,408,F7,,BBBBBBB,ALL,ALL,GREEN,0.0,1999,-,0,,,,,,,,,,,,,
9931,1377690052,GKU6955,NY,PAS,06/08/2015,40,SDN,FORD,P,55130,34330,56630,20151013,73.0,73,73,957202,0073,0,0950A,,K,F,251,LEGION ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2007,-,4,,,,,,,,,,,,,
9932,1377690234,GJU7642,NY,PAS,07/01/2015,46,SDN,SUBAR,X,58930,73470,18950,20151223,73.0,73,73,957088,0073,0,0214A,,K,F,490,MARION ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0.0,2003,-,0,,,,,,,,,,,,,
9933,1377690970,GTE4116,NY,PAS,06/07/2015,20,SUBN,HONDA,P,0,40404,40404,20160813,73.0,73,73,956961,0073,0,,,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,,,,,
9934,1377692139,R37FGX,NJ,PAS,06/06/2015,40,SDN,NISSA,P,51430,82230,23230,20170531,73.0,73,73,956697,0073,0,0315A,,K,F,219,HULL ST,,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,3,,,,,,,,,,,,,
9935,1377693340,GRN9644,NY,999,07/03/2015,98,SDN,NISSA,P,58930,73470,18950,20160704,73.0,73,73,956367,0073,0,0345A,,K,F,485,MARION ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,,,,,,,,,
9936,1377693387,GXF5289,NY,PAS,06/06/2015,40,SDN,INFIN,P,58930,75130,50830,20170331,73.0,73,73,956367,0073,0,0125A,,K,F,341,MARION STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,2,,,,,,,,,,,,,
9937,1377693399,GEB4098,99,PAS,06/06/2015,40,SUBN,CADIL,P,0,0,0,20150728,73.0,73,73,956367,0073,0,0235A,,K,,,S/E C/O BOYLAND ST,DECATUR ST,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,2007,-,4,,,,,,,,,,,,,
9938,1377693788,T674738C,NY,PAS,06/10/2015,27,SDN,LINCO,P,53935,34330,56630,20160430,73.0,73,73,932413,0073,0,0440P,,K,F,417,JUNIUS ST,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0.0,2013,-,0,,,,,,,,,,,,,
9939,1377693806,V55TZN,TX,PAS,06/11/2015,27,SUBN,MERCU,P,53935,34330,56630,0,73.0,73,73,932392,0073,0,0355P,,K,F,417,JUNIUS ST,,0,408,D,,BBBBBBB,ALL,ALL,WT,0.0,0,-,0,,,,,,,,,,,,,
9940,1377693818,GWY8613,NY,PAS,06/11/2015,27,SDN,JAGUA,P,57230,89970,82230,20170415,73.0,73,73,932413,0073,0,1100P,,K,F,240,LOTT AVE,,0,408,D3,,BBBBBBB,ALL,ALL,GRAY,0.0,2003,-,0,,,,,,,,,,,,,
9941,1377693820,GUV1566,NY,PAS,06/11/2015,27,SUBN,HONDA,P,53935,34330,56630,20161218,73.0,73,73,932413,0073,0,0650P,,K,F,417,JUNIUS ST,,0,408,D3,,BBBBBBB,ALL,ALL,TAN,0.0,2005,-,0,,,,,,,,,,,,,
9942,1377693879,GWD3021,NY,PAS,06/11/2015,27,SUBN,ROVER,P,0,0,0,20150721,73.0,73,73,932392,0073,0,0820P,,K,F,417,41715M1 SR,,0,408,D3,,BBBBBBB,ALL,ALL,WT,0.0,2012,-,0,,,,,,,,,,,,,
9943,1377694008,GWM1303,NY,PAS,06/12/2015,19,SDN,HONDA,P,23230,31630,51430,20170308,73.0,73,73,950102,0073,0,1110P,,K,O,1903,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0.0,2002,-,0,,,,,,,,,,,,,
9944,1377694112,GRC1425,NY,PAS,06/13/2015,40,SUBN,ACURA,P,84230,38330,83730,20160909,73.0,73,73,942106,0073,0,0500A,,K,O,9,TAPSCOTT ST,,0,408,D3,,BBBBBBB,ALL,ALL,GY,0.0,2004,-,1,,,,,,,,,,,,,
9945,1377694835,GEB5046,NY,PAS,06/24/2015,46,SDN,NISSA,P,0,40404,40404,20170116,73.0,73,165,955493,0165,0,0410P,,K,F,694,ROCKWAY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,,,,,,,,,
9946,1377697472,GPK7346,NY,PAS,06/15/2015,46,SDN,LEXUS,X,54100,72930,29530,20160421,83.0,83,83,953080,0083,0,1019A,,K,F,670,KNICKERBOCKER,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2014,-,0,,,,,,,,,,,,,
9947,1377703812,GEF6020,NY,PAS,05/28/2015,21,SDN,HYUND,P,0,0,0,20170319,73.0,73,73,932434,0073,0,0938A,,K,,,S/W C/O STRAUSS ST,DUMONT AVE,0,408,K2,,YBBYBBB,0900A,1030A,GRAY,0.0,2002,-,0,,,,,,,,,,,,,
9948,1377706254,OAPHPO,CT,PAS,07/03/2015,46,SDN,FORD,P,75130,56630,73380,0,73.0,73,165,954543,0165,0,0308P,,K,F,796,SARATOGA AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,,,,,,,,,
9949,1377706620,GPN9477,NY,PAS,07/04/2015,40,SDN,DODGE,P,68630,48330,56230,20160412,73.0,73,73,946968,0073,0,0842A,,K,F,644,OSBORN ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0.0,2014,-,0,,,,,,,,,,,,,
