,Unnamed: 0,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
3426,7864,1374314572,FMA3554,NY,PAS,09/14/2014,67,SDN,TOYOT,P,55330,38030,38080,01/01/20150523 12:00:00 PM,67.0,67,164,954674,0164,0000,0223A,,K,O,1094,LENOX RD,,01/05/0001 12:00:00 PM,408,D,,BBBBBBB,ALL,ALL,GREEN,0.0,1999,-,0,,,,,,,,,,,,,,-73.91959,40.658461100000004,1094,LENOX RD,,,,,11212.0,3138100.0,50fd2f6e6293c80c
3427,7865,7310191249,GHR1023,NY,PAS,08/18/2014,71,SUBN,TOYOT,T,24830,49630,48830,01/01/20150716 12:00:00 PM,76.0,76,76,357743,T302,I,0321P,,K,O,111,CARROLL ST,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GR,,2001,,0,55 3,71A-Insp Sticker Expired (NYS),,,,,,,,,,,,-74.0015481,40.68257070000001,111,CARROLL ST,,,,,11231.0,3006038.0,4d265fdfa9c453e8
3428,7866,7535486540,FBX7486,NY,PAS,09/02/2014,21,4DSD,VOLKS,T,80230,27330,45930,01/01/20160517 12:00:00 PM,88.0,88,88,355531,T301,G,1211P,,K,F,71,ST JAMES PL,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,BLACK,,2002,,0,08 3,21-No Parking (street clean),,,,,,,,,,,,-73.9644125,40.6873849,71,ST JAMES PL,,,,,11238.0,3070321.0,ca3e28665c0845a8
3429,7871,1383054230,EPU2410,NY,PAS,05/01/2015,21,SDN,ACURA,S,63930,75930,49730,01/01/20161221 12:00:00 PM,60.0,60,0,516215,KS13,0000,1142A,,K,O,3863,NAUTILUS AVE,,01/05/0001 12:00:00 PM,408,D1,,BBBBYBB,1130A,0100P,GRAY,0.0,2014,-,0,,,,,,,,,,,,,,-74.0074666,40.5758335,3863,NAUTILUS AVE,,,,,11224.0,3238694.0,30ce50f084235591
3430,7873,7387057813,FSK9495,NY,PAS,09/24/2014,38,4DSD,HONDA,T,42820,27450,29020,01/01/20151124 12:00:00 PM,52.0,52,52,359285,T201,G,0413P,,BX,O,2618,JEROME AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GY,,2008,,0,43 2,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.8976858,40.8668092,2618,JEROME AVE,,,,,10468.0,2105392.0,ae7e0e287cbf4325
3431,7875,8003455443,37407JV,NY,COM,08/18/2014,38,VAN,FORD,T,40890,23750,23800,01/01/20160331 12:00:00 PM,106.0,106,106,358605,T402,D,0235P,,Q,O,157-02,CROSS BAY BLVD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2008,,0,27 4,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.8409365,40.662303,157-02,CROSS BAY BLVD,,,,,11414.0,325032.0,082e9ffdc2995515
3432,7876,1380485095,10429MG,NY,COM,02/16/2015,46,VAN,ISUZU,P,94730,85930,81230,01/01/20151231 12:00:00 PM,83.0,83,83,949601,0083,0000,1015A,1015A,K,F,18,WYCKOFF AVE,,01/01/20150216 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WHT,0.0,2014,-,0,,,,,,,,,,,,,,-73.92283540000001,40.7064147,18,WYCKOFF AVE,,,,,11237.0,3312071.0,1e71a666be1079c1
3433,7877,1369685154,80684MD,99,COM,07/22/2014,78,VAN,FORD,P,6790,23190,23290,01/01/20150731 12:00:00 PM,109.0,109,109,945085,0109,0000,0220A,,Q,O,149-43,22 AVE,,01/05/0001 12:00:00 PM,408,K5,,BBBBBBB,0900P,0500A,WHITE,0.0,2004,-,0,,,,,,,,,,,,,,-73.81557409999999,40.779127200000005,149-43,22 AVE,,,,,11357.0,118410.0,df69b15a3b04b3f1
3434,7878,7331187004,55050MB,NY,COM,03/25/2015,38,VAN,FRUEH,T,13610,35850,35870,01/01/88888888 12:00:00 PM,24.0,24,24,361889,T103,K,1226P,,NY,F,2735,BROADWAY,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,1000P,BROWN,,2012,,0,50 7,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9682963,40.8003638,2735,BROADWAY,,,,,10025.0,1062736.0,13432621fdd35c3e
3435,7886,8019601867,WYH3128,VA,PAS,02/07/2015,40,4DSD,CHEVR,T,14620,27480,27540,01/01/20150488 12:00:00 PM,52.0,52,52,358632,T201,M,0505A,,BX,F,2713,BRIGGS AVE,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,RED,,0,,0,A 21,40-Fire Hydrant,,,,,,,,,,,,-73.8914233,40.8668334,2713,BRIGGS AVE,,,,,10458.0,2029070.0,8df1eafd2e81187c
3436,7894,7345469797,AN917T,NJ,PAS,01/29/2015,46,DELV,PETER,T,24890,17810,17830,01/01/88888888 12:00:00 PM,17.0,17,17,330692,T503,B1,0616A,,NY,F,375,LEXINGTON AVE,,01/05/0001 12:00:00 PM,408,f1,,,,,WHITE,,0,,0,07 7,46A-Double Parking (Non-COM),,,,,,,,,,,,-73.9761741,40.751027799999996,375,LEXINGTON AVE,,,,,10017.0,1031131.0,cf6375e8e0d922f7
3437,7894,7345469797,AN917T,NJ,PAS,01/29/2015,46,DELV,PETER,T,24890,17810,17830,01/01/88888888 12:00:00 PM,17.0,17,17,330692,T503,B1,0616A,,NY,F,375,LEXINGTON AVE,,01/05/0001 12:00:00 PM,408,f1,,,,,WHITE,,0,,0,07 7,46A-Double Parking (Non-COM),,,,,,,,,,,,-73.947175,40.688235999999996,375,LEXINGTON AVE,,,,,11216.0,3063338.0,3b73f66669d177b5
3438,7897,8012521167,035VES,FL,PAS,12/15/2014,21,4DSD,NISSA,T,29690,36630,36650,01/01/20160188 12:00:00 PM,30.0,30,30,346020,T103,AA,1107A,,NY,O,668,RIVERSIDE DR,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,CC4,21-No Parking (street clean),,,,,,,,,,,,-73.95251970000001,40.826185200000005,668,RIVERSIDE DR,,,,,10031.0,1063218.0,258cd7aca1d9bdd5
3439,7899,8017025956,GAR3371,NY,PAS,02/27/2015,38,PICK,FORD,T,73650,23230,78830,01/01/20160815 12:00:00 PM,90.0,90,90,358226,T301,C,0341P,,K,F,309,ROEBLING ST,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0700P,RD,,2001,,0,14 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.96072590000001,40.708780700000005,309,ROEBLING ST,,,,,11211.0,3075798.0,82be9d8a6604eb96
3440,7902,7112220233,43MX49,SD,PAS,09/27/2014,14,2DSD,GEO,T,70130,89930,12660,01/01/20150888 12:00:00 PM,84.0,84,84,361069,T301,P,0220P,,K,F,65,PEARL ST,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GREEN,,0,,0,01 3,14-No Standing,,,,,,,,,,,,-73.98751800000001,40.702576,65,PEARL ST,,,,,11201.0,5159775.0,6cfaeb85a1d5fd5d
3441,7910,7026699763,T171988,TN,PAS,01/20/2015,66,TRLR,NS/OT,T,24965,65520,30060,01/01/88880088 12:00:00 PM,41.0,41,41,355281,T801,A,0927P,,BX,O,735,DRAKE ST,,01/05/0001 12:00:00 PM,408,k4,,,,,WHITE,,0,,0,A 21,66-Detached Trailer,,,,,,,,,,,,-73.8831917,40.816062,735,DRAKE ST,,,,,10474.0,2012624.0,de9967f445df2d99
3442,7911,7026699763,T171988,TN,PAS,01/20/2015,66,TRLR,NS/OT,T,24965,65520,30060,01/01/88880088 12:00:00 PM,41.0,41,41,355281,T801,A,0927P,,BX,O,735,DRAKE ST,,01/05/0001 12:00:00 PM,408,k4,,,,,WHITE,,0,,0,A 21,66-Detached Trailer,,,,,,,,,,,,-73.8831917,40.816062,735,DRAKE ST,,,,,10474.0,2012624.0,de9967f445df2d99
3443,7912,8001546962,GJD4743,NY,PAS,06/11/2015,37,SUBN,ROVER,T,12010,37350,37370,01/01/20150815 12:00:00 PM,33.0,33,33,362264,T103,R,0417P,0410P,NY,F,301,AUDUBON AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2011,105-8310,0,06 7,37-Expired Muni Meter,,,,,,,,,,,,-73.9325759,40.848155600000005,301,AUDUBON AVE,,,,,10033.0,1056379.0,911a4f9b3967be2e
3444,7917,7132194719,W791WB,FL,PAS,02/14/2015,37,SUBN,DODGE,T,37290,8740,8940,01/01/20150488 12:00:00 PM,114.0,114,114,357319,T401,I,0226P,0217P,Q,O,36-01,BROADWAY,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BLUE,,0,407-2195,0,31-P,37-Expired Muni Meter,,,,,,,,,,,,-73.92105670000001,40.760079499999996,36-01,BROADWAY,,,,,11106.0,12645.0,ffa1cf5d5508073a
3445,7918,8033116821,EXS4783,NY,PAS,03/14/2015,31,SUBN,CHEVR,T,27100,24050,21230,01/01/20160321 12:00:00 PM,1.0,1,1,358863,T105,N,0343P,,NY,O,86,NASSAU ST,,01/05/0001 12:00:00 PM,408,l3,,Y,0700A,0700P,BK,,2010,,0,N 99,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,,-74.00789809999999,40.7099677,86,NASSAU ST,,,,,10038.0,1000999.0,a4dde8f771ce404a
3446,7918,8033116821,EXS4783,NY,PAS,03/14/2015,31,SUBN,CHEVR,T,27100,24050,21230,01/01/20160321 12:00:00 PM,1.0,1,1,358863,T105,N,0343P,,NY,O,86,NASSAU ST,,01/05/0001 12:00:00 PM,408,l3,,Y,0700A,0700P,BK,,2010,,0,N 99,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,,-74.00786240000001,40.7100042,86,NASSAU ST,A,,,,10038.0,1001000.0,62851b8c3dea3d2d
3447,7920,7695597053,CCJ6489,NY,PAS,10/04/2014,37,4DSD,TOYOT,T,77730,24830,5030,01/01/20141027 12:00:00 PM,76.0,76,76,359288,T302,E,1117A,1054A,K,F,347,SMITH ST,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,SILVE,,2013,318-3047,0,55 3,37-Expired Muni Meter,,,,,,,,,,,,-73.9949127,40.679959000000004,347,SMITH ST,,,,,11231.0,3009589.0,050c71daab236260
3448,7922,8008130428,BGC3600,NY,PAS,05/13/2015,37,SUBN,NISSA,T,51090,21340,21390,01/01/20151230 12:00:00 PM,106.0,106,106,358646,T402,D,0518P,0435P,Q,O,120-15,JAMAICA AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0930A,0700P,WH,,2005,446-3022,0,19 4,37-Expired Muni Meter,,,,,,,,,,,,-73.82946729999999,40.7004118,120-15,JAMAICA AVE,,,,,11418.0,215628.0,ad13411d483ed1c7
3449,7923,7728785667,2725C0,CT,CMB,12/15/2014,40,SUBN,CHEVR,T,60230,93530,54100,01/01/88880088 12:00:00 PM,83.0,83,83,358226,T301,C,1008A,,K,F,205,MENAHAN ST,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WHITE,,0,,6,11 3,40-Fire Hydrant,,,,,,,,,,,,-73.917804,40.697589799999996,205,MENAHAN ST,,,,,11237.0,3100463.0,f49a2ce76f072deb
3450,7927,8008852847,PQM2332,GA,PAS,08/12/2014,46,SUBN,DODGE,T,73050,41930,18630,01/01/20140088 12:00:00 PM,79.0,79,79,355251,T301,O,1040A,,K,F,139,QUINCY ST,,01/05/0001 12:00:00 PM,408,f1,,,,,SILVE,,0,,0,J 31,46A-Double Parking (Non-COM),,,,,,,,,,,,-73.9555378,40.686536100000005,139,QUINCY ST,,,,,11216.0,3071344.0,fee5ffe1f2ed88a3
3451,7931,1380047006,GXD9977,NY,999,03/26/2015,21,VAN,CHEVR,S,56630,89630,13130,01/01/20150515 12:00:00 PM,75.0,75,0,957835,KN05,0000,1108A,,K,O,901,LIVONIA AVE,,01/05/0001 12:00:00 PM,408,D1,,YBBYBBB,1100A,1230P,WHITE,0.0,2004,-,0,,,,,,,,,,,,,,-73.883578,40.666453999999995,901,LIVONIA AVE,,,,,11207.0,3123248.0,01b85e8da0890a62
3452,7934,7752681544,FXP6439,NY,PAS,06/04/2015,38,PICK,FORD,T,66520,55120,59820,01/01/20160405 12:00:00 PM,43.0,43,43,358605,T202,F,1048A,,BX,F,2156,STARLING AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2004,,0,04A,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.8533746,40.8360973,2156,STARLING AVE,,,,,10462.0,2101202.0,7c2b03aa6c33d3b5
3453,7940,7413944480,AHT6671,NY,PAS,09/22/2014,21,4DSD,TOYOT,T,64520,8720,74260,01/01/20150524 12:00:00 PM,44.0,44,44,359331,T201,M,1144A,,BX,O,1234,SHAKESPEARE AVE,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,BLUE,,2011,,0,F 21,21-No Parking (street clean),,,,,,,,,,,,-73.9231356,40.8378191,1234,SHAKESPEARE AVE,,,,,10452.0,2005521.0,2bfe654172b7e838
3454,7944,7453138152,GDG1237,NY,PAS,04/18/2015,38,2DSD,HONDA,T,40890,24160,24210,01/01/20161114 12:00:00 PM,106.0,106,106,361021,T402,C,0224P,,Q,F,163-15,CROSS BAY BLVD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2012,,0,27 4,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.83777950000001,40.6519174,163-15,CROSS BAY BLVD,,,,,11414.0,328382.0,bd0bdcd6785e024d
3455,7949,7936394291,GDF9676,NY,PHS,06/28/2015,20,SUBN,ROVER,T,13810,26790,26990,01/01/20161231 12:00:00 PM,5.0,5,5,361076,T101,E,1219P,,NY,F,384,BROOME ST,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BLACK,,2012,,0,07 1,20A-No Parking (Non-COM),,,,,,,,,,,,-73.9965788,40.7205234,384,BROOME ST,,,,,10012.0,1009202.0,675b3f32fc6cfa91
3456,7950,1370588069,GNT2085,NY,PAS,11/07/2014,21,SDN,MERCU,S,32730,73270,86730,01/01/20160417 12:00:00 PM,76.0,76,0,588819,KS07,0000,1145A,,K,F,95,DIKEMAN ST,,01/05/0001 12:00:00 PM,408,D1,,BBBBYBB,1130A,0100P,BLK,0.0,0,-,0,,,,,,,,,,,,,,-74.0132005,40.67642670000001,95,DIKEMAN ST,,,,,11231.0,3011605.0,8b478944a88a4040
3457,7955,8019023616,DWZ4233,NY,PAS,03/19/2015,21,SUBN,CHEVR,T,44020,7820,57970,01/01/20170128 12:00:00 PM,50.0,50,50,353126,T201,M,0943A,,BX,O,3046,KINGSBRIDGE TER,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,BK,,1998,,0,B 21,21-No Parking (street clean),,,,,,,,,,,,-73.90111800000001,40.876675,3046,KINGSBRIDGE TER,,,,,10463.0,2027210.0,1f2c1e7d3f5fbf3e
3458,7957,7045401358,16102MC,NY,COM,10/03/2014,69,VAN,CHEVR,T,32910,45440,22412,01/01/88888888 12:00:00 PM,1.0,1,1,356526,T101,H,0911A,,NY,O,57,WALL ST,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0700A,0400P,WHITE,,2011,,0,16 1,69-Failure to Disp Muni Recpt,,,,,,,,,,,,-74.0787601,40.6437381,57,WALL ST,,,,,10301.0,5000147.0,8f4f6de6c855494d
3459,7957,7045401358,16102MC,NY,COM,10/03/2014,69,VAN,CHEVR,T,32910,45440,22412,01/01/88888888 12:00:00 PM,1.0,1,1,356526,T101,H,0911A,,NY,O,57,WALL ST,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0700A,0400P,WHITE,,2011,,0,16 1,69-Failure to Disp Muni Recpt,,,,,,,,,,,,-74.009151,40.706072,57,WALL ST,,,,,10005.0,9114057.0,6b261016d0bb2eaf
3460,7959,7307545457,ETK4786,NY,PAS,09/02/2014,21,4DSD,HYUND,T,24690,36530,36550,01/01/20150908 12:00:00 PM,32.0,32,32,347674,T103,AA,0808A,,NY,F,553,LENOX AVE,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0900A,GY,,2002,,0,F 77,21-No Parking (street clean),,,,,,,,,,,,-73.93963029999999,40.8162295,553,LENOX AVE,,,,,10030.0,1051462.0,a529ba681b9c672b
3461,7961,8016583064,CWWM34,FL,PAS,05/19/2015,21,4DSD,NISSA,T,54820,20220,59520,01/01/20150988 12:00:00 PM,48.0,48,48,361317,T201,A,1151A,,BX,F,730,OAKLAND PL,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,WHITE,,0,,0,08 2,21-No Parking (street clean),,,,,,,,,,,,-73.8881774,40.8466251,730,OAKLAND PL,,,,,10457.0,2022719.0,757f2858a819a6f1
3462,7962,8003872996,CXD8885,NY,PAS,08/25/2014,14,SUBN,HONDA,T,37290,8390,8540,01/01/20160528 12:00:00 PM,114.0,114,114,361130,T401,D,0857A,,Q,F,33-16,BROADWAY,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GR,,2012,,0,27-A,14-No Standing,,,,,,,,,,,,-73.9233239,40.7608719,33-16,BROADWAY,,,,,11106.0,11446.0,d82a5fbaa9699a9c
3463,7971,8022143820,BNB7150,NY,PAS,04/01/2015,70,4DSD,SAAB,T,68730,6180,6280,01/01/88888888 12:00:00 PM,68.0,68,68,352979,T302,Q,0942A,,K,F,1171,OVINGTON AVE,,01/05/0001 12:00:00 PM,408,j3,,,,,BLACK,,0,,0,E 32,70-Reg. Sticker Missing (NYS),,,,,,,,,,,,-74.0059588,40.6258172,1171,OVINGTON AVE,,,,,11219.0,3185975.0,a44a33c26d7490d0
3464,7974,7225191469,EDF3780,NY,PAS,04/21/2015,37,4DSD,BMW,T,28830,54050,14480,01/01/20151010 12:00:00 PM,61.0,61,61,357808,T302,K,0448P,0442P,K,F,2084,CONEY ISLAND AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BL,,2003,305-1321,0,46 3,37-Expired Muni Meter,,,,,,,,,,,,-73.9620063,40.6063719,2084,CONEY ISLAND AVE,,,,,11223.0,3225618.0,600f48d0448b7662
3465,7975,8026509274,GJX7047,NY,PAS,06/13/2015,20,4DSD,VOLKS,T,61090,16490,16590,01/01/20160609 12:00:00 PM,115.0,115,115,355690,T401,X,0944A,,Q,F,79-16,ROOSEVELT AVE,,01/05/0001 12:00:00 PM,408,d,,Y,0800A,1000A,BK,,2002,,0,20 4,20A-No Parking (Non-COM),,,,,,,,,,,,-73.8860477,40.747287,79-16,ROOSEVELT AVE,,,,,11373.0,41553.0,590fbf5a9d3abdee
3466,7981,7005777967,CMT5175,NY,PAS,06/02/2015,70,4DSD,TOYOT,T,59590,8700,8790,01/01/20170602 12:00:00 PM,109.0,109,109,361266,T401,S,1244P,,Q,R,36-34,PRINCE ST,,01/05/0001 12:00:00 PM,408,j3,,,,,SILVE,,2003,,0,06-A,70B-Impropr Dsply of Reg (NYS),,,,,,,,,,,,-73.8329797,40.7613672,36-34,PRINCE ST,,,,,11354.0,125421.0,eb1acee7496bd313
3467,7984,1369663493,2439035,99,TRL,07/01/2014,66,,LODC,P,8290,39595,42800,01/01/20240229 12:00:00 PM,109.0,109,109,948970,0109,0000,1015A,,Q,F,132-10,33 AVE,,01/05/0001 12:00:00 PM,408,K7,,BBBBBBB,ALL,ALL,GY,0.0,1984,-,0,,,,,,,,,,,,,,-73.8367453,40.765679,132-10,33 AVE,,,,,11354.0,10171307.0,894d419cf2956806
3468,7986,7137927622,GTR3638,NY,OMS,03/02/2015,38,4DSD,TOYOT,T,57790,24290,24290,01/01/20150930 12:00:00 PM,109.0,109,109,357787,T401,H,0516P,,Q,F,165-19,NORTHERN BLVD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2015,,0,06 4,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.800498,40.7599777,165-19,NORTHERN BLVD,,,,,11358.0,133285.0,e0ed286dc4db3784
3469,7987,8008984727,W89BLB,NJ,PAS,04/23/2015,38,4DSD,TOYOT,T,64730,9230,9280,01/01/88888888 12:00:00 PM,66.0,66,66,358628,T302,A,0430P,,K,F,5314,NEW UTRECHT AVE,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0700P,BLACK,,0,,0,01 3,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.995384,40.6329222,5314,NEW UTRECHT AVE,,,,,11219.0,3181339.0,acdfce48716a1b04
3470,7988,7810233993,GJC4182,NY,PAS,01/22/2015,20,SUBN,CHEVR,T,73570,18630,54830,01/01/20160224 12:00:00 PM,90.0,90,90,355311,T802,A,0929P,,K,O,159,RODNEY ST,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BL,,2004,,0,V 31,20A-No Parking (Non-COM),,,,,,,,,,,,-73.960194,40.705051700000006,159,RODNEY ST,,,,,11211.0,3076538.0,be64a6c8cb35b531
3471,7989,7810233993,GJC4182,NY,PAS,01/22/2015,20,SUBN,CHEVR,T,73570,18630,54830,01/01/20160224 12:00:00 PM,90.0,90,90,355311,T802,A,0929P,,K,O,159,RODNEY ST,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BL,,2004,,0,V 31,20A-No Parking (Non-COM),,,,,,,,,,,,-73.960194,40.705051700000006,159,RODNEY ST,,,,,11211.0,3076538.0,be64a6c8cb35b531
3472,7990,7662190316,GPP8051,NY,PAS,09/18/2014,20,4DSD,NISSA,T,45590,18810,10795,01/01/20160609 12:00:00 PM,19.0,19,19,355209,T103,A,0544A,,NY,F,1755,YORK AVE,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,MR,,2004,,0,CC1,20A-No Parking (Non-COM),,,,,,,,,,,,-73.94459520000001,40.779698100000005,1755,YORK AVE,,,,,10128.0,1039626.0,2797d5daf244d23f
3473,7991,8014627854,79936MD,NY,COM,01/31/2015,38,VAN,FORD,T,13610,13310,13430,01/01/20150731 12:00:00 PM,9.0,9,9,359567,T101,D,0417P,,NY,F,650,BROADWAY,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,WH,,2013,,0,55 1,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.99546090000001,40.7267593,650,BROADWAY,,,,,10012.0,1010665.0,c6b489175cbe3c96
3474,7992,7996346525,X42B34,NJ,PAS,05/15/2015,37,VAN,FORD,T,24890,18850,18870,01/01/20150588 12:00:00 PM,19.0,19,19,332086,T103,O,0114P,0107P,NY,O,1451,LEXINGTON AVE,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,1000A,0700P,WHITE,,0,127-3053,0,60 7,37-Expired Muni Meter,,,,,,,,,,,,-73.95163829999998,40.7846434,1451,LEXINGTON AVE,,,,,10128.0,1037991.0,bdbc46255f0e4a2e
3475,7995,8010602772,CFCS29,FL,PAS,08/11/2014,38,4DSD,ACURA,T,29190,37690,11010,01/01/20141088 12:00:00 PM,34.0,34,34,352992,T103,M,0357P,,NY,F,147,POST AVE,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WHITE,,0,,0,CCC,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.9189036,40.864841299999995,147,POST AVE,,,,,10034.0,1058346.0,788e03715795ad05
3476,7997,7393443685,CRA7255,NY,PAS,02/26/2015,68,4DSD,HONDA,T,12220,49420,23920,01/01/20150903 12:00:00 PM,52.0,52,52,357046,T201,E,0154P,,BX,F,350,BEDFORD PARK BLVD,,01/05/0001 12:00:00 PM,408,a1,,,,,SILVE,,2003,,0,69 2,68-Not Pkg. Comp. w Psted Sign,,,,,,,,,,,,-73.8846972,40.868285,350,BEDFORD PARK BLVD,,,,,10458.0,2028512.0,0b94e8d7556af684
3477,8007,8025051924,42874JM,NY,COM,02/12/2015,40,DELV,NS/OT,T,64290,7790,7990,01/01/88888888 12:00:00 PM,114.0,114,114,355697,T401,Q,0216P,,Q,F,30-42,STEINWAY ST,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BROWN,,0,,0,48-P,40-Fire Hydrant,,,,,,,,,,,,-73.9159862,40.762904999999996,30-42,STEINWAY ST,,,,,11103.0,13512.0,993d9aeb16bbcb31
3478,8008,7791980071,GSL3336,NY,PAS,09/19/2014,20,4DSD,TOYOT,T,48990,16140,15990,01/01/20160805 12:00:00 PM,114.0,114,114,331777,T401,N,0214P,,Q,O,19-40,HAZEN ST,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,BK,,0,,0,L 41,20A-No Parking (Non-COM),,,,,,,,,,,,-73.8937931,40.773320500000004,19-40,HAZEN ST,,,,,11370.0,352287.0,2b6f20a954ee297f
3479,8010,7093066410,GHN5213,NY,PAS,08/08/2014,40,4DSD,CHEVR,T,48120,66220,51840,01/01/20150120 12:00:00 PM,45.0,45,45,358654,T202,E,0907A,,BX,F,2515,MACLAY AVE,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GL,,2009,,0,09A,40-Fire Hydrant,,,,,,,,,,,,-73.84861679999999,40.8420625,2515,MACLAY AVE,,,,,10461.0,2046344.0,9f91d60daa0f3a80
3480,8016,1372921680,GAW1034,NY,PAS,08/07/2014,46,SDN,HONDA,P,14780,10880,82730,01/01/20160701 12:00:00 PM,61.0,61,61,929325,0061,0000,1029A,,K,O,253,AVE X,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,BK,0.0,2012,-,0,,,,,,,,,,,,,,-73.9734673,40.590311299999996,253,AVE X,,,,,11223.0,3246202.0,64a9f79924a8d3aa
3481,8018,7570789271,N11EWB,NJ,PAS,05/04/2015,38,SUBN,JEEP,T,77150,47520,57720,01/01/88888888 12:00:00 PM,49.0,49,49,361867,T202,I,1242P,,BX,F,2171,WHITE PLAINS RD,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0800P,OTHER,,0,,0,01P,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.867869,40.8556441,2171,WHITE PLAINS RD,,,,,10462.0,5177211.0,0c3630fbdf9a9996
3482,8020,7002244840,GTP7326,NY,PAS,02/09/2015,38,SUBN,JEEP,T,37290,39990,42590,01/01/20161103 12:00:00 PM,110.0,110,110,355088,T401,I,0248P,,Q,F,83-21,BROADWAY,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,WH,,2015,,0,48-P,38-Failure to Display Muni Rec,,,,,,,,,,,,-73.8792968,40.7408274,83-21,BROADWAY,,,,,11373.0,44128.0,04ade51aae7f08ce
3483,8028,1369546178,GNB1354,99,PAS,01/20/2015,71,SUBN,FORD,P,56630,26130,74730,01/01/20160316 12:00:00 PM,73.0,73,165,955255,0165,0000,0725P,,K,F,383,LIVONIA AVE,,01/05/0001 12:00:00 PM,408,J6,,BBBBBBB,ALL,ALL,RED,0.0,1998,-,0,,,,,,,,,,,,,,-73.90354070000001,40.6637842,383,LIVONIA AVE,,,,,11212.0,3114080.0,cdf1416d7a316cfa
